participant,similarity,phase,pathway,var_topk,n_pcs_90,n_pcs_99,run_id,condition_name,routing,dim_hidden,init_scale,log10_init,participant_run
sim_study1_same_sub17,same,post_A,combined,0.30211807971122984,9,11,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2,two_module_rnn_50_task_routed_no_comms_nb2_init2,task_routed,50,2.0,0.3010299956639812,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2__sim_study1_same_sub17
sim_study1_same_sub17,same,post_B,combined,0.30494099302398714,9,11,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2,two_module_rnn_50_task_routed_no_comms_nb2_init2,task_routed,50,2.0,0.3010299956639812,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2__sim_study1_same_sub17
sim_study1_same_sub17,same,post_A2,combined,0.30477542052896534,9,11,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2,two_module_rnn_50_task_routed_no_comms_nb2_init2,task_routed,50,2.0,0.3010299956639812,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2__sim_study1_same_sub17
sim_study1_same_sub62,same,post_A,combined,0.3150321171220411,9,11,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2,two_module_rnn_50_task_routed_no_comms_nb2_init2,task_routed,50,2.0,0.3010299956639812,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2__sim_study1_same_sub62
sim_study1_same_sub62,same,post_B,combined,0.3185511841366071,9,11,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2,two_module_rnn_50_task_routed_no_comms_nb2_init2,task_routed,50,2.0,0.3010299956639812,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2__sim_study1_same_sub62
sim_study1_same_sub62,same,post_A2,combined,0.317869457178381,9,11,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2,two_module_rnn_50_task_routed_no_comms_nb2_init2,task_routed,50,2.0,0.3010299956639812,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2__sim_study1_same_sub62
sim_study2_same_sub46,same,post_A,combined,0.3101448108348639,9,11,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2,two_module_rnn_50_task_routed_no_comms_nb2_init2,task_routed,50,2.0,0.3010299956639812,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2__sim_study2_same_sub46
sim_study2_same_sub46,same,post_B,combined,0.311758217265387,9,11,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2,two_module_rnn_50_task_routed_no_comms_nb2_init2,task_routed,50,2.0,0.3010299956639812,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2__sim_study2_same_sub46
sim_study2_same_sub46,same,post_A2,combined,0.31006460918355344,9,11,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2,two_module_rnn_50_task_routed_no_comms_nb2_init2,task_routed,50,2.0,0.3010299956639812,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2__sim_study2_same_sub46
sim_study2_same_sub42,same,post_A,combined,0.33738137482968455,9,11,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2,two_module_rnn_50_task_routed_no_comms_nb2_init2,task_routed,50,2.0,0.3010299956639812,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2__sim_study2_same_sub42
sim_study2_same_sub42,same,post_B,combined,0.3362787496328795,9,11,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2,two_module_rnn_50_task_routed_no_comms_nb2_init2,task_routed,50,2.0,0.3010299956639812,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2__sim_study2_same_sub42
sim_study2_same_sub42,same,post_A2,combined,0.33578480917376974,9,11,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2,two_module_rnn_50_task_routed_no_comms_nb2_init2,task_routed,50,2.0,0.3010299956639812,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2__sim_study2_same_sub42
sim_study1_same_sub24,same,post_A,combined,0.2915977124443885,9,11,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2,two_module_rnn_50_task_routed_no_comms_nb2_init2,task_routed,50,2.0,0.3010299956639812,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2__sim_study1_same_sub24
sim_study1_same_sub24,same,post_B,combined,0.28808772826583157,9,11,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2,two_module_rnn_50_task_routed_no_comms_nb2_init2,task_routed,50,2.0,0.3010299956639812,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2__sim_study1_same_sub24
sim_study1_same_sub24,same,post_A2,combined,0.2893843159428394,9,11,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2,two_module_rnn_50_task_routed_no_comms_nb2_init2,task_routed,50,2.0,0.3010299956639812,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2__sim_study1_same_sub24
sim_study1_same_sub26,same,post_A,combined,0.28163536301222014,10,11,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2,two_module_rnn_50_task_routed_no_comms_nb2_init2,task_routed,50,2.0,0.3010299956639812,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2__sim_study1_same_sub26
sim_study1_same_sub26,same,post_B,combined,0.2796956261558258,10,11,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2,two_module_rnn_50_task_routed_no_comms_nb2_init2,task_routed,50,2.0,0.3010299956639812,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2__sim_study1_same_sub26
sim_study1_same_sub26,same,post_A2,combined,0.27927537073612585,9,11,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2,two_module_rnn_50_task_routed_no_comms_nb2_init2,task_routed,50,2.0,0.3010299956639812,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2__sim_study1_same_sub26
sim_study2_same_sub19,same,post_A,combined,0.3179108709851428,9,11,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2,two_module_rnn_50_task_routed_no_comms_nb2_init2,task_routed,50,2.0,0.3010299956639812,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2__sim_study2_same_sub19
sim_study2_same_sub19,same,post_B,combined,0.3126383064888588,9,11,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2,two_module_rnn_50_task_routed_no_comms_nb2_init2,task_routed,50,2.0,0.3010299956639812,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2__sim_study2_same_sub19
sim_study2_same_sub19,same,post_A2,combined,0.3125421076485744,9,11,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2,two_module_rnn_50_task_routed_no_comms_nb2_init2,task_routed,50,2.0,0.3010299956639812,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2__sim_study2_same_sub19
sim_study1_same_sub7,same,post_A,combined,0.3031472983819238,9,11,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2,two_module_rnn_50_task_routed_no_comms_nb2_init2,task_routed,50,2.0,0.3010299956639812,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2__sim_study1_same_sub7
sim_study1_same_sub7,same,post_B,combined,0.2977287114858315,9,11,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2,two_module_rnn_50_task_routed_no_comms_nb2_init2,task_routed,50,2.0,0.3010299956639812,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2__sim_study1_same_sub7
sim_study1_same_sub7,same,post_A2,combined,0.29768960509605563,9,11,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2,two_module_rnn_50_task_routed_no_comms_nb2_init2,task_routed,50,2.0,0.3010299956639812,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2__sim_study1_same_sub7
sim_study1_same_sub29,same,post_A,combined,0.3121251015517541,9,11,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2,two_module_rnn_50_task_routed_no_comms_nb2_init2,task_routed,50,2.0,0.3010299956639812,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2__sim_study1_same_sub29
sim_study1_same_sub29,same,post_B,combined,0.3065056197274606,9,11,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2,two_module_rnn_50_task_routed_no_comms_nb2_init2,task_routed,50,2.0,0.3010299956639812,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2__sim_study1_same_sub29
sim_study1_same_sub29,same,post_A2,combined,0.30599437536284346,9,11,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2,two_module_rnn_50_task_routed_no_comms_nb2_init2,task_routed,50,2.0,0.3010299956639812,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2__sim_study1_same_sub29
sim_study2_same_sub6,same,post_A,combined,0.27893212692627417,9,11,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2,two_module_rnn_50_task_routed_no_comms_nb2_init2,task_routed,50,2.0,0.3010299956639812,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2__sim_study2_same_sub6
sim_study2_same_sub6,same,post_B,combined,0.28116058246989384,9,11,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2,two_module_rnn_50_task_routed_no_comms_nb2_init2,task_routed,50,2.0,0.3010299956639812,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2__sim_study2_same_sub6
sim_study2_same_sub6,same,post_A2,combined,0.28016764746106737,9,11,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2,two_module_rnn_50_task_routed_no_comms_nb2_init2,task_routed,50,2.0,0.3010299956639812,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2__sim_study2_same_sub6
sim_study1_same_sub43,same,post_A,combined,0.2807161241040793,9,11,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2,two_module_rnn_50_task_routed_no_comms_nb2_init2,task_routed,50,2.0,0.3010299956639812,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2__sim_study1_same_sub43
sim_study1_same_sub43,same,post_B,combined,0.27831592964693347,9,11,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2,two_module_rnn_50_task_routed_no_comms_nb2_init2,task_routed,50,2.0,0.3010299956639812,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2__sim_study1_same_sub43
sim_study1_same_sub43,same,post_A2,combined,0.2772661536151849,9,11,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2,two_module_rnn_50_task_routed_no_comms_nb2_init2,task_routed,50,2.0,0.3010299956639812,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2__sim_study1_same_sub43
sim_study2_same_sub44,same,post_A,combined,0.28621483198191766,9,11,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2,two_module_rnn_50_task_routed_no_comms_nb2_init2,task_routed,50,2.0,0.3010299956639812,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2__sim_study2_same_sub44
sim_study2_same_sub44,same,post_B,combined,0.28119475216011625,9,11,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2,two_module_rnn_50_task_routed_no_comms_nb2_init2,task_routed,50,2.0,0.3010299956639812,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2__sim_study2_same_sub44
sim_study2_same_sub44,same,post_A2,combined,0.28087885451722955,9,11,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2,two_module_rnn_50_task_routed_no_comms_nb2_init2,task_routed,50,2.0,0.3010299956639812,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2__sim_study2_same_sub44
sim_study2_same_sub53,same,post_A,combined,0.30451962292545454,9,11,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2,two_module_rnn_50_task_routed_no_comms_nb2_init2,task_routed,50,2.0,0.3010299956639812,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2__sim_study2_same_sub53
sim_study2_same_sub53,same,post_B,combined,0.30281990222476896,9,11,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2,two_module_rnn_50_task_routed_no_comms_nb2_init2,task_routed,50,2.0,0.3010299956639812,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2__sim_study2_same_sub53
sim_study2_same_sub53,same,post_A2,combined,0.3020610376542686,9,11,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2,two_module_rnn_50_task_routed_no_comms_nb2_init2,task_routed,50,2.0,0.3010299956639812,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2__sim_study2_same_sub53
sim_study2_same_sub18,same,post_A,combined,0.3198185684854762,9,11,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2,two_module_rnn_50_task_routed_no_comms_nb2_init2,task_routed,50,2.0,0.3010299956639812,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2__sim_study2_same_sub18
sim_study2_same_sub18,same,post_B,combined,0.3144424247970794,9,11,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2,two_module_rnn_50_task_routed_no_comms_nb2_init2,task_routed,50,2.0,0.3010299956639812,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2__sim_study2_same_sub18
sim_study2_same_sub18,same,post_A2,combined,0.3143371129798369,9,11,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2,two_module_rnn_50_task_routed_no_comms_nb2_init2,task_routed,50,2.0,0.3010299956639812,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2__sim_study2_same_sub18
sim_study2_same_sub74,same,post_A,combined,0.30002910174159025,9,11,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2,two_module_rnn_50_task_routed_no_comms_nb2_init2,task_routed,50,2.0,0.3010299956639812,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2__sim_study2_same_sub74
sim_study2_same_sub74,same,post_B,combined,0.303554916005524,9,11,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2,two_module_rnn_50_task_routed_no_comms_nb2_init2,task_routed,50,2.0,0.3010299956639812,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2__sim_study2_same_sub74
sim_study2_same_sub74,same,post_A2,combined,0.302686744134549,9,11,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2,two_module_rnn_50_task_routed_no_comms_nb2_init2,task_routed,50,2.0,0.3010299956639812,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2__sim_study2_same_sub74
sim_study1_same_sub18,same,post_A,combined,0.29242447738840815,9,11,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2,two_module_rnn_50_task_routed_no_comms_nb2_init2,task_routed,50,2.0,0.3010299956639812,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2__sim_study1_same_sub18
sim_study1_same_sub18,same,post_B,combined,0.2900431402074315,9,11,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2,two_module_rnn_50_task_routed_no_comms_nb2_init2,task_routed,50,2.0,0.3010299956639812,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2__sim_study1_same_sub18
sim_study1_same_sub18,same,post_A2,combined,0.28898532022883383,9,11,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2,two_module_rnn_50_task_routed_no_comms_nb2_init2,task_routed,50,2.0,0.3010299956639812,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2__sim_study1_same_sub18
sim_study2_same_sub28,same,post_A,combined,0.31029782143415807,9,11,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2,two_module_rnn_50_task_routed_no_comms_nb2_init2,task_routed,50,2.0,0.3010299956639812,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2__sim_study2_same_sub28
sim_study2_same_sub28,same,post_B,combined,0.3136684993281038,9,11,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2,two_module_rnn_50_task_routed_no_comms_nb2_init2,task_routed,50,2.0,0.3010299956639812,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2__sim_study2_same_sub28
sim_study2_same_sub28,same,post_A2,combined,0.3122732026920417,9,11,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2,two_module_rnn_50_task_routed_no_comms_nb2_init2,task_routed,50,2.0,0.3010299956639812,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2__sim_study2_same_sub28
sim_study2_same_sub17,same,post_A,combined,0.28949401780249034,9,11,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2,two_module_rnn_50_task_routed_no_comms_nb2_init2,task_routed,50,2.0,0.3010299956639812,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2__sim_study2_same_sub17
sim_study2_same_sub17,same,post_B,combined,0.2890472286745883,9,11,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2,two_module_rnn_50_task_routed_no_comms_nb2_init2,task_routed,50,2.0,0.3010299956639812,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2__sim_study2_same_sub17
sim_study2_same_sub17,same,post_A2,combined,0.28744868671693546,9,11,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2,two_module_rnn_50_task_routed_no_comms_nb2_init2,task_routed,50,2.0,0.3010299956639812,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2__sim_study2_same_sub17
sim_study2_same_sub49,same,post_A,combined,0.2932201330571833,9,11,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2,two_module_rnn_50_task_routed_no_comms_nb2_init2,task_routed,50,2.0,0.3010299956639812,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2__sim_study2_same_sub49
sim_study2_same_sub49,same,post_B,combined,0.28882361171104043,9,11,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2,two_module_rnn_50_task_routed_no_comms_nb2_init2,task_routed,50,2.0,0.3010299956639812,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2__sim_study2_same_sub49
sim_study2_same_sub49,same,post_A2,combined,0.2883377351254226,9,11,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2,two_module_rnn_50_task_routed_no_comms_nb2_init2,task_routed,50,2.0,0.3010299956639812,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2__sim_study2_same_sub49
sim_study1_same_sub56,same,post_A,combined,0.2874153609930943,9,11,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2,two_module_rnn_50_task_routed_no_comms_nb2_init2,task_routed,50,2.0,0.3010299956639812,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2__sim_study1_same_sub56
sim_study1_same_sub56,same,post_B,combined,0.28695403545314857,9,11,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2,two_module_rnn_50_task_routed_no_comms_nb2_init2,task_routed,50,2.0,0.3010299956639812,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2__sim_study1_same_sub56
sim_study1_same_sub56,same,post_A2,combined,0.2870551776805168,9,11,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2,two_module_rnn_50_task_routed_no_comms_nb2_init2,task_routed,50,2.0,0.3010299956639812,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2__sim_study1_same_sub56
sim_study1_same_sub8,same,post_A,combined,0.296639546224973,9,11,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2,two_module_rnn_50_task_routed_no_comms_nb2_init2,task_routed,50,2.0,0.3010299956639812,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2__sim_study1_same_sub8
sim_study1_same_sub8,same,post_B,combined,0.2982149586593861,9,11,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2,two_module_rnn_50_task_routed_no_comms_nb2_init2,task_routed,50,2.0,0.3010299956639812,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2__sim_study1_same_sub8
sim_study1_same_sub8,same,post_A2,combined,0.2986765041808094,9,11,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2,two_module_rnn_50_task_routed_no_comms_nb2_init2,task_routed,50,2.0,0.3010299956639812,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2__sim_study1_same_sub8
sim_study2_same_sub2,same,post_A,combined,0.2921725368292041,9,11,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2,two_module_rnn_50_task_routed_no_comms_nb2_init2,task_routed,50,2.0,0.3010299956639812,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2__sim_study2_same_sub2
sim_study2_same_sub2,same,post_B,combined,0.2896855050361775,9,11,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2,two_module_rnn_50_task_routed_no_comms_nb2_init2,task_routed,50,2.0,0.3010299956639812,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2__sim_study2_same_sub2
sim_study2_same_sub2,same,post_A2,combined,0.2902950979704777,9,11,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2,two_module_rnn_50_task_routed_no_comms_nb2_init2,task_routed,50,2.0,0.3010299956639812,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2__sim_study2_same_sub2
sim_study2_same_sub70,same,post_A,combined,0.2856222143333924,9,11,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2,two_module_rnn_50_task_routed_no_comms_nb2_init2,task_routed,50,2.0,0.3010299956639812,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2__sim_study2_same_sub70
sim_study2_same_sub70,same,post_B,combined,0.28685889386816577,9,11,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2,two_module_rnn_50_task_routed_no_comms_nb2_init2,task_routed,50,2.0,0.3010299956639812,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2__sim_study2_same_sub70
sim_study2_same_sub70,same,post_A2,combined,0.28697454326243854,9,11,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2,two_module_rnn_50_task_routed_no_comms_nb2_init2,task_routed,50,2.0,0.3010299956639812,two_module_rnn_50_task_routed_no_comms_nb2_init2_nb2_task_routed_sp0_sep_cr_RNN_init2__sim_study2_same_sub70
