run_id,condition,mse,routing_separation,genome
cnear_s0_i0.001_pABABABAB_ppc3,near,0.4678985110601817,0.5,011001111111
cnear_s0_i0.001_pABABABAB_ppc3,near,0.43398464882168275,0.3333333432674408,000101010111
cnear_s0_i0.001_pABABABAB_ppc3,near,0.4209206170862776,0.3333333134651184,001101111110
cnear_s0_i0.001_pABABABAB_ppc3,near,0.5353859587219255,1.0,000000111111
cnear_s0_i0.001_pABABABAB_ppc3,near,0.5271188727226751,0.8333333283662796,000001111111
cnear_s0_i0.001_pABABABAB_ppc3,near,0.5157599849733471,0.6666666865348816,000000110011
cnear_s0_i0.001_pABABABAB_ppc3,near,0.48782270172632286,0.6666666567325592,000101111111
cnear_s0_i0.001_pABABABAB_ppc3,near,0.4727905588759773,0.5,011001111111
cnear_s0_i0.001_pABABABAB_ppc3,near,0.43440863875479535,0.3333333432674408,000101010111
cnear_s0_i0.001_pABABABAB_ppc3,near,0.4213995257306887,0.3333333134651184,001101111110
cnear_s0_i0.001_pABABABAB_ppc3,near,0.535690903834913,1.0,000000111111
cnear_s0_i0.001_pABABABAB_ppc3,near,0.5281238463846432,0.8333333283662796,000001111111
cnear_s0_i0.001_pABABABAB_ppc3,near,0.5166970754655121,0.6666666865348816,000000110011
cnear_s0_i0.001_pABABABAB_ppc3,near,0.48817366393732614,0.6666666567325592,000101111111
cnear_s0_i0.001_pABABABAB_ppc3,near,0.47287911390778664,0.5,011001111111
cnear_s0_i0.001_pABABABAB_ppc3,near,0.4355298462698514,0.3333333432674408,000101010111
cnear_s0_i0.001_pABABABAB_ppc3,near,0.42145072039345216,0.3333333134651184,001101111110
cnear_s0_i0.001_pABABABAB_ppc3,near,0.536566179802363,1.0,000000111111
cnear_s0_i0.001_pABABABAB_ppc3,near,0.5282559399546563,0.8333333283662796,000001111111
cnear_s0_i0.001_pABABABAB_ppc3,near,0.5168200571373661,0.6666666865348816,000000110011
cnear_s0_i0.001_pABABABAB_ppc3,near,0.4888620862908576,0.6666666567325592,000101111111
cnear_s0_i0.001_pABABABAB_ppc3,near,0.47306372060429774,0.5,011001111111
cnear_s0_i0.001_pABABABAB_ppc3,near,0.4359681855929994,0.3333333432674408,000101010111
cnear_s0_i0.001_pABABABAB_ppc3,near,0.42165819829565354,0.3333333134651184,001101111110
cnear_s0_i0.001_pABABABAB_ppc3,near,0.5366730109799183,1.0,000000111111
cnear_s0_i0.001_pABABABAB_ppc3,near,0.5289085333117809,0.8333333283662796,000001111111
cnear_s0_i0.001_pABABABAB_ppc3,near,0.5171732723381071,0.6666666865348816,000000110011
cnear_s0_i0.001_pABABABAB_ppc3,near,0.4891571109878948,0.6666666567325592,000101111111
cnear_s0_i0.001_pABABABAB_ppc3,near,0.47453796450348423,0.5,011001111111
cnear_s0_i0.001_pABABABAB_ppc3,near,0.43607045269046707,0.3333333432674408,000101010111
cnear_s0_i0.001_pABABABAB_ppc3,near,0.4226148608435031,0.3333333134651184,001101111110
cnear_s0_i0.001_pABABABAB_ppc3,near,0.5369324511580769,1.0,000000111111
cnear_s0_i0.001_pABABABAB_ppc3,near,0.5289244870601715,0.8333333283662796,000001111111
cnear_s0_i0.001_pABABABAB_ppc3,near,0.5177653378495229,0.6666666865348816,000000110011
cnear_s0_i0.001_pABABABAB_ppc3,near,0.4898784755054733,0.6666666567325592,000101111111
cnear_s0_i0.001_pABABABAB_ppc3,near,0.47458753394412584,0.5,011001111111
cnear_s0_i0.001_pABABABAB_ppc3,near,0.43699940854961844,0.3333333432674408,000101010111
cnear_s0_i0.001_pABABABAB_ppc3,near,0.4227037066593766,0.3333333134651184,001101111110
cnear_s0_i0.001_pABABABAB_ppc3,near,0.536952603522731,1.0,000000111111
cnear_s0_i0.001_pABABABAB_ppc3,near,0.4227559870729844,0.3333333134651184,001101111110
cnear_s0_i2.0_pABABAB_ppc2,near,0.3839081458916718,1.0,111111000000
cnear_s0_i2.0_pABABAB_ppc2,near,0.3611190164863894,0.8333333283662796,111111010000
cnear_s0_i2.0_pABABAB_ppc2,near,0.3470853784846523,0.6666666865348816,011101000000
cnear_s0_i2.0_pABABAB_ppc2,near,0.3152067190637602,0.6666666567325592,111111001100
cnear_s0_i2.0_pABABAB_ppc2,near,0.3049569315467538,0.5000000149011612,001111000001
cnear_s0_i2.0_pABABAB_ppc2,near,0.29554283615752036,0.0,110101111010
cnear_s0_i2.0_pABABAB_ppc2,near,0.38931824084879324,1.0,111111000000
cnear_s0_i2.0_pABABAB_ppc2,near,0.36254036133389245,0.8333333283662796,111111010000
cnear_s0_i2.0_pABABAB_ppc2,near,0.36194394348951225,0.8333333134651184,111110000000
cnear_s0_i2.0_pABABAB_ppc2,near,0.35646016730672936,0.6666666865348816,011101000000
cnear_s0_i2.0_pABABAB_ppc2,near,0.3208148150429638,0.6666666567325592,111111001100
cnear_s0_i2.0_pABABAB_ppc2,near,0.3080340826748976,0.5000000149011612,001111000001
cnear_s0_i2.0_pABABAB_ppc2,near,0.29715713555924594,0.0,110101111010
cnear_s0_i2.0_pABABAB_ppc2,near,0.39124711687591945,1.0,111111000000
cnear_s0_i2.0_pABABAB_ppc2,near,0.36319359218363056,0.8333333283662796,111111010000
cnear_s0_i2.0_pABABAB_ppc2,near,0.32240972436689347,0.6666666567325592,111111001100
cnear_s0_i2.0_pABABAB_ppc2,near,0.3090403522206047,0.5000000149011612,001111000001
cnear_s0_i2.0_pABABAB_ppc2,near,0.2982939455786519,0.0,110101111010
cnear_s0_i2.0_pABABAB_ppc2,near,0.3928379410856657,1.0,111111000000
cnear_s0_i2.0_pABABAB_ppc2,near,0.3644198465415023,0.8333333283662796,111111010000
cnear_s0_i2.0_pABABAB_ppc2,near,0.32322515871121804,0.6666666567325592,111111001100
cnear_s0_i2.0_pABABAB_ppc2,near,0.3108945589893582,0.5000000149011612,001111000001
cnear_s0_i2.0_pABABAB_ppc2,near,0.29963681985761714,0.0,110101111010
cnear_s0_i2.0_pABABAB_ppc2,near,0.394980356531133,1.0,111111000000
cnear_s0_i2.0_pABABAB_ppc2,near,0.3661977378228171,0.8333333283662796,111111010000
cnear_s0_i2.0_pABABAB_ppc2,near,0.32721165840683336,0.6666666567325592,111111001100
cnear_s0_i2.0_pABABAB_ppc2,near,0.31118650473548437,0.5000000149011612,001111000001
cnear_s0_i2.0_pABABAB_ppc2,near,0.3008059754396196,0.0,110101111010
