,A_0,A_1,A_2,A_3,A_4,A_5,A_6,A_7,A_8,A_9,A_10,A_11,A_12,A_13,A_14,A_15,A_16,A_17,A_18,A_19,A_20,A_21,A_22,A_23,A_24,B_0,B_1,B_2,B_3,B_4,B_5,B_6,B_7,B_8,B_9,B_10,B_11,B_12,B_13,B_14,B_15,B_16,B_17,B_18,B_19,B_20,B_21,B_22,B_23,B_24
B_7,0.0005679994355887175,-0.0017308567184954882,0.0018727235728874803,0.0019160764059051871,-0.0010865851072594523,-0.0012321918038651347,-0.0008926299633458257,-0.0012326656142249703,0.0006557904998771846,0.0018275659531354904,0.0012234313180670142,0.001930047175846994,-0.0010960435029119253,-0.0001243152655661106,-2.1196421585045755e-05,-0.0005529897753149271,-0.00028347852639853954,0.00040721314144320786,-0.0008500881958752871,-0.000750917533878237,0.0011937188683077693,-0.0008703102357685566,0.000565322523470968,5.492266791407019e-05,0.000817840569652617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B_8,-0.0002506656164769083,0.0006371309864334762,0.00048792880261316895,0.00013694776862394065,-0.0001979792577913031,-0.00018507598724681884,-0.0008201427990570664,-0.0016914178850129247,0.0003762983833439648,-0.0013868107926100492,-0.0006173003348521888,0.00045064243022352457,0.0010865791700780392,0.00041309604421257973,-0.000484328978927806,-0.00019521989452186972,-0.0003499292361084372,0.001921429648064077,0.0014022180112078786,0.0006812323699705303,0.00037345511373132467,-0.00030600829632021487,-0.0005909220781177282,-0.0005337586626410484,-0.0005869551678188145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B_9,0.00042054190998896956,0.0015041087754070759,-0.00019483754294924438,0.0007956157205626369,0.00044922486995346844,0.0006359349936246872,-0.00040079301106743515,-0.0005471683689393103,0.0007918495684862137,0.000497792789246887,-0.0005372592131607234,0.0008616237319074571,-0.0006054206751286983,0.0027719701174646616,0.000674033013638109,-0.0015378723619505763,0.0011759884655475616,0.0007175853825174272,-0.001995446626096964,-0.00033029227051883936,0.0018534524133428931,0.0002617527497932315,-0.002160905161872506,0.0017044349806383252,0.0003245225816499442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B_10,0.0005029329331591725,-0.0005242414190433919,-0.00036387110594660044,-4.814904241356999e-05,0.002227955497801304,-2.3646749468753114e-05,-7.564975385321304e-05,0.0010747861815616488,-0.001575295813381672,-6.239059439394623e-05,-0.00036376292700879276,-0.0011751375859603286,-0.0010948401177302003,0.0009101778268814087,0.001832303125411272,-0.0016161483945325017,-0.001120245549827814,-0.0015287052374333143,-7.75668304413557e-05,-0.0008794376626610756,0.00031383498571813107,-8.082673593889922e-05,0.0001373261329717934,0.0022793360985815525,0.00019535826868377626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B_11,-0.0007590284803882241,-0.0007455595768988132,0.0008372612646780908,-0.0006210195133462548,0.0014035621425136924,-0.001000826945528388,0.00013594565098173916,0.0004099426150787622,-0.000803037197329104,0.00030044172308407724,-0.0007418208406306803,0.0002967687323689461,0.0003724346752278507,-0.0012291824677959085,-0.0012921864399686456,-4.654468284570612e-05,-1.34558849822497e-05,0.0012873110827058554,0.0010044880909845233,0.0002953340590465814,-0.0007318176794797182,-0.0027289672289043665,0.0019231277983635664,-0.0008807378471828997,-0.0011060114484280348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B_12,0.0003073155239690095,-0.0003841044381260872,0.0009545917855575681,0.0004643303691409528,-0.00302875111810863,-0.0005411488236859441,0.0009911729721352458,-1.2871321814600378e-05,-0.0007453766302205622,0.00041380547918379307,0.0007821184117347002,-0.0005568030173890293,-0.0020208735950291157,-0.0007380021852441132,-0.0018476712284609675,0.0006932677351869643,0.0004545740957837552,-0.001064880401827395,-0.0008397173951379955,0.00047301402082666755,-0.000892347889021039,-0.0011985419550910592,0.0015575019642710686,-0.0005777316982857883,0.000808129261713475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B_13,0.0010905646486207843,0.0007332092500291765,-0.001159526756964624,-0.00010516345355426893,-0.0008785055833868682,0.0010098593775182962,0.0015571850817650557,-0.00024305064289364964,-0.0013258566614240408,4.2264418880222365e-05,-0.001503810635767877,0.0012824512086808681,-0.0005218505975790322,-0.0002689367101993412,-0.002497510751709342,0.0007209144532680511,-0.0005901230033487082,0.0020557655952870846,-0.000571928801946342,-0.0001986092102015391,-0.0010376782156527042,0.0003138629544992,0.0007406318909488618,0.0022547333501279354,0.0008428885485045612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B_14,0.0008407498826272786,-0.002023963490501046,0.0003342288255225867,-0.0006865982431918383,0.0006548201781697571,-0.001234362367540598,-0.0011426123091951013,-0.001367722055874765,-0.00047280025319196284,-0.0012276176130399108,-0.0008230283856391907,0.0013258224353194237,0.0009336606017313898,0.0005720077315345407,-0.0005757116596214473,0.00037858670111745596,-0.00013084431702736765,0.0010041025234386325,0.0005047860322520137,-0.00048303717630915344,0.001960623310878873,1.9529952623997815e-06,0.00010565271804807708,-0.000552220968529582,0.0008104105363599956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B_15,-0.0003144733782391995,-0.0017677777213975787,0.00020509585738182068,0.001014521811157465,-0.0011276694713160396,0.00013211161422077566,-0.0009303641854785383,-0.0007071007858030498,0.0007889232947491109,-7.685015589231625e-05,0.00023096894437912852,0.00045164019684307277,0.00024415069492533803,0.0004225992888677865,-0.0013224120484665036,0.0002455315843690187,-0.0005224099149927497,0.0011567242909222841,0.0020131173077970743,0.00030187348602339625,4.495540997595526e-05,-0.00023535177751909941,0.0002412305912002921,-0.0007520535145886242,-0.0003662060771603137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B_16,-0.0017849691212177277,0.001594814588315785,-0.0007832323317416012,0.0013070948189124465,-0.0008641266613267362,0.0009498087456449866,-0.0017152497312054038,3.523385021253489e-05,-1.7655922420090064e-05,0.0008820451330393553,4.092264862265438e-05,0.0004974000039510429,0.0013855112483724952,0.0008865771815180779,-0.00027694361051544547,-0.0007492575095966458,0.0010927481343969703,-0.0004989291774109006,-0.0008676635916344821,-0.00014265076606534421,0.0017899790545925498,-2.407789543212857e-05,0.0012993948766961694,0.001729666953906417,-0.00123218959197402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B_17,6.793162901885808e-05,-0.000923787709325552,0.0011032271431759,-0.00046461474266834557,-0.0014779748162254691,4.116292257094756e-05,0.0004168305895291269,-0.0007587679428979754,0.001090630074031651,0.0011361173819750547,0.0008503363351337612,-0.0008328307303600013,-0.0005633773980662227,-0.0007235434604808688,-7.872840797062963e-05,-0.0010645041475072503,-0.0010046836687251925,0.0006120970356278121,0.0012664936948567629,-0.0011627778876572847,-0.00020489034068305045,-0.001074145082384348,-0.0008623619214631617,2.321479314559838e-06,0.0013844587374478579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B_18,-0.0008437304641120136,-0.001232849434018135,0.0013228545431047678,0.000570842414163053,-0.0006054480909369886,-0.00012512391549535096,0.0001655509404372424,-0.0004071465809829533,0.000354467862052843,-0.00016338142449967563,-0.001096715102903545,-0.00044378265738487244,7.127717981347814e-05,0.001371582504361868,-0.0001503681269241497,0.00014199742872733623,-0.0013400812167674303,-0.0004122462123632431,0.0007029850385151803,0.0009281415259465575,3.1468032830161974e-05,-0.0013965475372970104,-0.0004795050772372633,-0.0009634437155909836,-0.0001894965098472312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B_19,-0.00158150983043015,-0.0006947824149392545,0.0010358006693422794,-0.0010356816928833723,-0.0006778612732887268,-0.00017030868912115693,0.0012051236117258668,0.0011626993073150516,0.0020555530209094286,-0.0008357702754437923,-5.189605144551024e-05,0.001252068323083222,0.000505753792822361,0.0005856485804542899,0.00035316377761773765,-0.00045633901027031243,-0.0008689523674547672,0.00024818142992444336,-0.0014364495873451233,-0.0002789809659589082,0.00012953823897987604,0.001124985166825354,-0.0011729290708899498,0.0004187050217296928,-0.0001408026582794264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B_20,-0.00030341825913637877,-3.4197182685602456e-05,0.0006577159510925412,-0.002772259758785367,0.0007598971133120358,0.00046465217019431293,-0.0004898853949271142,0.0012001488357782364,-0.0006048678187653422,0.0011069620959460735,-0.0012112532276660204,7.099359208950773e-05,0.0014747735112905502,0.0017480127280578017,0.0006477654678747058,-0.0015644162194803357,0.0009667823906056583,0.0006831581704318523,-0.0022614807821810246,-0.00011322752106934786,-0.0016941664507612586,0.00031069101532921195,0.00095472572138533,-0.0007721545989625156,-3.9613849367015064e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B_21,0.0016183987027034163,0.0009269712027162313,-0.0015174765139818192,-0.0005976446554996073,-0.000772220257204026,0.0015270332805812359,0.0003562347555998713,-0.0001334161643171683,-0.0004691033682320267,0.00011644051846815273,0.00017068517627194524,-0.00018962759349960834,-0.001652085455134511,-0.0007773562683723867,-0.0017132910434156656,0.0004212336498312652,0.000997057999484241,0.0017268821829929948,-0.0005875919596292078,0.000984558486379683,0.0007032587891444564,0.00037278817035257816,-0.00046256306814029813,-0.0021315990015864372,0.0006340898689813912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B_22,-0.001256580580957234,-0.00123530940618366,-0.0005164535250514746,0.0010602776892483234,0.00048275120207108557,0.00040077586891129613,0.0007514434983022511,0.0009168297983705997,0.0008045706199482083,0.0009390286868438125,-0.0007157791987992823,-0.0009772416669875383,0.0018199391197413206,3.598709372454323e-05,0.0006969632813706994,1.168209382740315e-05,-0.00019084005907643586,-0.000574926205445081,0.0006339335814118385,0.0005218129954300821,-0.001236282754689455,-0.0001406673836754635,-0.0008715672884136438,-0.0006023122696205974,-0.001041836803779006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B_23,-0.000483338808408007,0.000408466235967353,-0.0017203012248501182,0.0001785534550435841,-0.0002709192631300539,0.0003585524100344628,0.0008178991847671568,0.0009140666807070374,5.414978659246117e-05,-0.0012711180606856942,0.001050796126946807,-0.0006178969633765519,0.0005587574560195208,0.0009686260600574315,-0.0003546341322362423,-0.00048587407218292356,0.0009360301773995161,0.0010993573814630508,-0.0003581730416044593,0.00028135639149695635,-0.00032755936263129115,-0.0007921979413367808,-3.4813201637007296e-05,0.0009712714236229658,-0.000714413879904896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B_24,-0.0002299919433426112,-0.0005950586637482047,0.0006866147741675377,0.0008639268344268203,0.0011863157851621509,8.784061355981976e-05,0.000258917105384171,-0.0009504423942416906,0.00042585277697071433,-0.0011849876027554274,-0.001033636974170804,-0.0016389850061386824,0.001401535584591329,0.0019308931659907103,7.196104706963524e-05,0.000933073868509382,0.0009848452173173428,-0.0016713289078325033,0.0005816029733978212,0.00022223878477234393,-0.0008565050666220486,-0.0012865543831139803,-0.001345772878266871,0.0007455829181708395,0.0002853411715477705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
