,A_0,A_1,A_2,A_3,A_4,A_5,A_6,A_7,A_8,A_9,A_10,A_11,A_12,A_13,A_14,A_15,A_16,A_17,A_18,A_19,A_20,A_21,A_22,A_23,A_24,B_0,B_1,B_2,B_3,B_4,B_5,B_6,B_7,B_8,B_9,B_10,B_11,B_12,B_13,B_14,B_15,B_16,B_17,B_18,B_19,B_20,B_21,B_22,B_23,B_24
B_5,-0.00018176797311753035,0.00046473517431877553,-0.0013002294581383467,-0.0002687812375370413,-0.0005492912605404854,0.0017919782549142838,0.0010186525760218501,0.0017452863976359367,-0.00031010416569188237,-0.0018967679934576154,0.0007711851503700018,0.0024533504620194435,0.0006754446076229215,0.0001788670924725011,-0.00014645617920905352,0.001176146906800568,6.0490947362268344e-05,-0.0018909762147814035,-0.0011051176115870476,-0.0009577414020895958,0.0016233689384534955,-0.0008478839881718159,0.0011941444827243686,-0.001495441305451095,-0.001695513492450118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B_6,0.0005598431453108788,0.0010319590801373124,0.0008451583562418818,0.002513239160180092,-0.0003571099368855357,0.00024133121769409627,-0.0005686379736289382,-0.00013657851377502084,0.0006590554257854819,-0.00025827588979154825,0.00022739122505299747,-1.2233069355715998e-05,-0.0012391941854730248,0.0004081373626831919,-0.001429650466889143,0.0006848321063444018,0.00042065157322213054,0.0006856789696030319,0.0003697313950397074,-0.0018417888786643744,0.00034631945891305804,0.00040510058170184493,0.0007226957241073251,0.0011727474629878998,0.00024219696933869272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B_7,-0.0014847759157419205,0.00028863971238024533,-0.00010983013635268435,0.00040801436989568174,0.0009786942973732948,0.00197817524895072,0.00017255004786420614,0.00017945498984772712,-0.0003121045883744955,0.0002043314161710441,-0.0003380107809789479,0.00046846666373312473,-0.0006012453231960535,-0.0012590168043971062,-0.000775389198679477,-0.00011714131687767804,0.0007278153789229691,0.0004175083595328033,-0.00011922610428882763,-0.0004075842152815312,-0.00020661116286646575,0.0001498762721894309,-0.0006332120974548161,2.564039095886983e-05,0.0008078287355601788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B_8,0.0005119395209476352,-0.000713767483830452,5.796508048661053e-05,0.001164281740784645,0.0010987024288624525,0.001039913622662425,-0.0007250104681588709,0.0005966196767985821,-0.001141824061051011,0.0005111275822855532,0.0002965021994896233,-0.0010941821383312345,-0.0010309970239177346,-0.0005723077920265496,-0.0009813978103920817,-9.598124597687274e-05,-0.0008504312136210501,-0.0008619935251772404,-0.0009767295559868217,0.0007351493695750833,-0.0008183565805666149,0.0007988579454831779,0.0012373870704323053,-0.0006860265857540071,0.0008016757783479989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B_9,-0.0004974929033778608,0.00031762904836796224,-0.0016823145560920238,-0.00011582835577428341,-0.0018183079082518816,-0.0009062108001671731,0.001057233428582549,-0.0009321040706709027,-0.0009457111009396613,-0.0032818426843732595,-0.00031341894646175206,-0.0006414084346033633,0.0014202841557562351,-0.0018127575749531388,0.0010321991285309196,-0.001148813171312213,-0.00015186081873252988,-0.0007544948603026569,-0.0005531079950742424,-0.0015109193045645952,0.0005185817135497928,-0.00024626016966067255,-0.0016334779793396592,-0.0008745884406380355,-0.0011546998284757137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B_10,-0.0003905760822817683,-0.0008724223589524627,-0.0017753588035702705,-0.0003182058280799538,-0.00042689431575126946,0.00162800052203238,-0.0001597213267814368,-0.0011758424807339907,0.0003578120958991349,-0.0007145794807001948,-0.00027624948415905237,0.001770677394233644,-0.0007575508207082748,-0.0005166120827198029,-0.00022955996973905712,0.0006164438673295081,0.0019253203645348549,0.0007732711383141577,-0.0014029010199010372,-0.00022829794033896178,-0.0023742367047816515,-0.0009291194728575647,0.0006839520065113902,2.9282255127327517e-05,-0.0001986806746572256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B_11,3.904873301507905e-05,-0.000368379958672449,0.00028361694421619177,-0.0011650389060378075,0.0005354484310373664,0.0017315263394266367,-0.0005632950342260301,0.0003007908817380667,-0.002140481723472476,-0.00010410289542051032,-0.0008566388860344887,-0.0006766367005184293,0.0022471609991043806,-0.00036974798422306776,0.00043846998596563935,0.00021148583618924022,0.0017646588385105133,0.00022277035168372095,-0.0002656129654496908,-0.000218043991480954,0.0003830713394563645,0.0007128458237275481,-0.00011387210543034598,-0.0002871299220714718,-0.000504256458953023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B_12,0.0012109095696359873,0.00046063875197432935,0.0010241817217320204,0.001498337951488793,0.0003349150065332651,0.0007664388394914567,0.00038511224556714296,-0.0010277106193825603,0.0013212664052844048,-0.0014299290487542748,-0.0002364891261095181,-0.0017816765466704965,-0.0006824589218012989,0.0008413508185185492,0.0004848562239203602,-9.036617848323658e-05,0.00204292731359601,0.0007969922153279185,-4.844754948862828e-05,-0.0003157803148496896,0.00038827804382890463,0.001574586145579815,-0.0011592551600188017,2.0274399048503255e-06,0.00042320790817029774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B_13,-0.0010021555935963988,0.001363907940685749,-0.0011398803908377886,0.00045168912038207054,0.00042076679528690875,0.0004669350746553391,-1.0652246373865637e-06,-0.00087352265836671,-0.0005165531183592975,-0.00041854934534057975,-0.0014962198911234736,0.0008945479639805853,0.0007856681477278471,0.00042391230817884207,-0.00115237629506737,-0.0011067287996411324,0.00016491230053361505,-7.68418685765937e-05,0.001646653632633388,0.0006591067067347467,-0.0012438783887773752,-0.0004805104108527303,-0.00040575393359176815,0.0015860075363889337,0.0011958657996729016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B_14,-0.0005586279439739883,-9.441318252356723e-05,-2.58525997196557e-05,5.3053030569572e-05,-0.00023950147442519665,-0.0005984154413454235,-0.0005859673256054521,-0.0005363981472328305,-0.0010499706258997321,0.002293163910508156,-3.792396091739647e-05,0.0011263344204053283,0.0006895024562254548,0.0004652855859603733,0.0008921530679799616,-1.4721394109074026e-05,-0.0021155201829969883,-0.0012306979624554515,-0.0007699158159084618,-0.0008926838054321706,0.0005112585495226085,0.0005008207517676055,0.001718798652291298,0.0005253894487395883,0.00019106380932498723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B_15,-0.0006660015205852687,-0.00053542444948107,0.001150517608039081,0.0006836650427430868,0.00111940479837358,-0.00047461659414693713,1.6598069123574533e-05,-0.0008293412392958999,-0.00029466746491380036,0.0011628713691607118,0.001251443289220333,0.0013631242327392101,-0.0015472669620066881,0.0010262510040774941,0.0005590609507635236,-0.0012187283718958497,-0.0013636458897963166,0.0011073955101892352,-0.0008179659489542246,0.0004434501170180738,0.0005384103860706091,-2.6589466870063916e-05,0.00017668773944023997,0.00023194434470497072,3.798972102231346e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B_16,-0.0009587312815710902,0.0015330864116549492,0.000816787825897336,0.0004302216984797269,0.0013705743476748466,0.00032097866642288864,-0.00029999922844581306,-0.0006798970280215144,0.0012182361679151654,3.211929288227111e-05,-0.0008553264779038727,-0.0010945354588329792,0.00036899285623803735,0.0006538131856359541,0.00048381462693214417,-0.001215634634718299,0.0006057361606508493,-0.0015586662339046597,2.131044084308087e-06,-0.0005200841114856303,0.00043145674862898886,-0.00030154886189848185,-0.0011362466029822826,9.116608271142468e-05,7.916671165730804e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B_17,0.0010616716463118792,0.0004540647496469319,-0.000614528136793524,-0.0017368979752063751,-0.0008870727033354342,-0.00048017859808169305,0.0008365629473701119,5.193178367335349e-06,-0.0003422973968554288,0.00110936863347888,0.0005601529264822602,-1.3206969924794976e-05,0.00017657552962191403,0.0012469866778701544,-0.0012416538083925843,0.001239648787304759,-2.1700172510463744e-05,0.0014160441933199763,-0.00027530392981134355,0.0003891266242135316,0.0005925370496697724,0.0007111316663213074,0.0013566435081884265,-1.4036971151654143e-05,0.0008987989276647568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B_18,-0.0008320510969497263,0.0018449889030307531,-2.4551536625949666e-05,0.00040112200076691806,-0.0006602511857636273,-0.00011052730405936018,-0.0010768225183710456,0.0006541300099343061,-0.0015834607183933258,0.0005010614404454827,-0.0013494091108441353,0.00041382998460903764,0.0016668979078531265,0.00047573272604495287,0.0007751972880214453,-0.0010900974739342928,0.0004924625973217189,0.001263936748728156,0.001376821775920689,0.0006879781722091138,0.001124690636061132,0.0005056573427282274,-0.0006205994868651032,-0.0008383910171687603,0.0015338478842750192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B_19,-0.00016362742462661117,0.0008116303943097591,-3.118378344879602e-06,-0.0004710931971203536,0.0007494869059883058,0.0013254970544949174,0.001292759901843965,0.0004203708085697144,0.0010006832890212536,-0.0006103634950704873,-0.0010536520276218653,-0.00269392691552639,0.00016405909263994545,0.0014525933656841516,0.0001241021091118455,-0.00043890782399103045,-0.0008623890462331474,0.0006932978867553174,0.0008468285668641329,8.294267172459513e-05,-0.0006824961164966226,0.00018667116819415241,0.0020073032937943935,-0.00014205915795173496,0.0009135580039583147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B_20,0.0025128056295216084,-0.0019511112477630377,-0.001239765901118517,8.402561797993258e-05,0.00010254094377160072,-0.0010511163854971528,0.0016016120789572597,0.0002673770359251648,0.000360545061994344,0.0005350764258764684,0.00036586864734999835,-0.0009000738500617445,-0.0006698917713947594,-0.0012383128050714731,1.7504912648291793e-06,0.00043060656753368676,-0.002618466503918171,-0.00014125923917163163,0.0012236861512064934,-0.00231589050963521,-0.0007182396948337555,-0.0007742656744085252,-0.00017579353880137205,0.0006324136047624052,0.0016859935130923986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B_21,-0.0012161320773884654,0.0005572615773417056,-0.0008237698348239064,0.0010584185365587473,-0.002509369747713208,-0.000671357789542526,-0.002792623359709978,-0.0005613699904642999,0.0007127034477889538,-0.000287760078208521,0.00011023739352822304,-0.001132355653680861,0.0007944888202473521,0.0009924813639372587,6.264864350669086e-05,4.431474371813238e-05,0.00028065082733519375,0.0007262385915964842,0.0013920700876042247,0.0009722600807435811,4.54752398582059e-06,0.002063699532300234,6.723451224388555e-05,0.00032066708081401885,-0.0008671592804603279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B_22,-0.0015282141976058483,-0.0011836547637358308,-0.0005132974474690855,0.0007386423530988395,0.001171628013253212,-0.0003241383528802544,-0.0014817342162132263,2.9081706998113077e-07,-0.002253839746117592,-0.0020561055280268192,0.0009678851347416639,-0.00013105814286973327,-0.0010465551167726517,-0.00011696911678882316,0.0006671565934084356,-0.0009648739360272884,-0.0008602828602306545,0.0012575049186125398,0.0007867811364121735,-0.0007642495329491794,-0.0007575950585305691,0.0009233530145138502,0.001151289907284081,-0.00015198177425190806,-0.000678903132211417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B_23,0.0007625126163475215,0.0002516802924219519,-0.0008545921882614493,-0.002516782144084573,0.0006196115864440799,3.7060395698063076e-05,-9.122179562837118e-07,0.0012137552257627249,-0.0013745981268584728,-0.0006349867908284068,-0.0002901412080973387,-0.00041827827226370573,-0.0015793157508596778,-0.00029715464916080236,-0.0009896968258544803,-0.00022942174109630287,0.0002018443774431944,-0.0012273718602955341,5.072756903246045e-05,0.001424522022716701,0.0008633874822407961,0.00012633271398954093,0.0008817727211862803,-7.333904068218544e-05,-0.000322542357025668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B_24,-0.00017499455134384334,0.0008716654265299439,0.0009682417148724198,-7.753766840323806e-05,0.0004941800725646317,0.0015052264789119363,0.0010914730373769999,0.0002974708622787148,0.00010290553473168984,-0.0005672346451319754,-0.0005301503115333617,0.0005816899938508868,5.921175397816114e-05,0.0005727031384594738,0.000940039346460253,-0.0005901157855987549,-0.0010230994084849954,-0.0021700828801840544,0.0014064095448702574,0.002044984605163336,0.0005622470052912831,-0.002149962354451418,0.0027622950728982687,-0.0015900310827419162,0.0004502722295001149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
